split,alpha_meta,w2,variant,macro_f1,per_class_f1,counts
middle_ratio,0.1,1.25,quota,0.7250492869759723,"{'0': 0.8289025221540559, '1': 0.8486590038314177, '2': 0.49758633494244336}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,1.0,0.9,raw,0.7235246734637747,"{'0': 0.8124779696862884, '1': 0.8517321016166282, '2': 0.5063639490884073}","{'0': 8220, '1': 2242, '2': 3121}"
middle_ratio,0.0,1.0,quota,0.7234538438217247,"{'0': 0.8271983640081799, '1': 0.8299808429118773, '2': 0.5131823245451169}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.0,1.25,quota,0.7229977697990145,"{'0': 0.8268575323790047, '1': 0.8237547892720306, '2': 0.5183809877460082}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.4,1.25,raw,0.7229625714541349,"{'0': 0.7960844294891404, '1': 0.8517566409597258, '2': 0.5210466439135382}","{'0': 7543, '1': 2580, '2': 3460}"
middle_ratio,0.0,0.9,quota,0.7226456044403308,"{'0': 0.826630311292888, '1': 0.8299808429118773, '2': 0.5113256591162273}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.0,1.08,quota,0.7222652707796596,"{'0': 0.8265167007498296, '1': 0.8237547892720306, '2': 0.5165243223171184}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.2,1.0,quota,0.722221008365984,"{'0': 0.8262894796637128, '1': 0.8539272030651341, '2': 0.4864463423691051}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.4,1.08,raw,0.722217480015955,"{'0': 0.8018399709478271, '1': 0.8505844845908608, '2': 0.5142279845091766}","{'0': 7720, '1': 2617, '2': 3246}"
middle_ratio,0.9,1.25,raw,0.7220186300291341,"{'0': 0.7969450842526367, '1': 0.8521818597212703, '2': 0.5169289461134955}","{'0': 7696, '1': 2289, '2': 3598}"
middle_ratio,0.0,1.16,quota,0.7218662346650632,"{'0': 0.826062258577596, '1': 0.8237547892720306, '2': 0.5157816561455626}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.4,1.0,raw,0.7218147085561434,"{'0': 0.8049732716679681, '1': 0.8504037399065023, '2': 0.5100671140939598}","{'0': 7847, '1': 2618, '2': 3118}"
middle_ratio,0.2,0.9,quota,0.7217258975849467,"{'0': 0.8262894796637128, '1': 0.8539272030651341, '2': 0.4849610100259933}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.4,1.16,raw,0.7209675655055996,"{'0': 0.7978820522183677, '1': 0.8518518518518519, '2': 0.5131687924465794}","{'0': 7629, '1': 2610, '2': 3344}"
middle_ratio,0.2,1.08,quota,0.7203975030455657,"{'0': 0.8246989320608953, '1': 0.8515325670498084, '2': 0.4849610100259933}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,1.0,1.25,raw,0.7199498461427182,"{'0': 0.7969353281853282, '1': 0.8517321016166282, '2': 0.5111821086261981}","{'0': 7774, '1': 2242, '2': 3567}"
middle_ratio,1.0,1.16,raw,0.7197845604454702,"{'0': 0.7975910870219813, '1': 0.8517321016166282, '2': 0.5100304926978013}","{'0': 7803, '1': 2242, '2': 3538}"
middle_ratio,0.1,0.9,quota,0.7196138427679526,"{'0': 0.8257214269484208, '1': 0.8414750957854407, '2': 0.4916450055699963}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,1.0,1.08,raw,0.7190165987468294,"{'0': 0.8000957625089777, '1': 0.8517321016166282, '2': 0.5052219321148825}","{'0': 7906, '1': 2242, '2': 3435}"
middle_ratio,0.2,1.25,quota,0.7181050978983675,"{'0': 0.8236764371733697, '1': 0.8453065134099617, '2': 0.48533234311177126}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.4,0.9,raw,0.7176534760674147,"{'0': 0.8110965902340501, '1': 0.8338870431893688, '2': 0.5079767947788252}","{'0': 8032, '1': 2728, '2': 2823}"
middle_ratio,0.2,1.16,quota,0.7174483392410514,"{'0': 0.8235628266303113, '1': 0.8453065134099617, '2': 0.4834756776828815}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.30000000000000004,1.25,raw,0.7155365470085671,"{'0': 0.7888087754976274, '1': 0.8472990216928966, '2': 0.5105018438351772}","{'0': 7425, '1': 2614, '2': 3544}"
middle_ratio,0.2,1.08,raw,0.7146705993613859,"{'0': 0.7990264679038637, '1': 0.8289771557933732, '2': 0.5160081743869209}","{'0': 7633, '1': 2771, '2': 3179}"
middle_ratio,0.30000000000000004,1.08,raw,0.7137618529913653,"{'0': 0.7987131237100886, '1': 0.8317158785876523, '2': 0.5108565566763549}","{'0': 7672, '1': 2755, '2': 3156}"
middle_ratio,0.30000000000000004,1.0,raw,0.7131390460953037,"{'0': 0.8025293586269197, '1': 0.8312009905076352, '2': 0.5056867891513561}","{'0': 7803, '1': 2758, '2': 3022}"
middle_ratio,0.30000000000000004,1.16,raw,0.7128645457453983,"{'0': 0.7945423396965248, '1': 0.8305647840531561, '2': 0.5134865134865135}","{'0': 7542, '1': 2728, '2': 3313}"
middle_ratio,0.0,1.0,raw,0.7125848196615112,"{'0': 0.8052010885999396, '1': 0.8139955761109994, '2': 0.5185577942735949}","{'0': 7733, '1': 2885, '2': 2965}"
middle_ratio,0.2,1.25,raw,0.7124551124180524,"{'0': 0.7880741337630943, '1': 0.8304627516082175, '2': 0.5188284518828452}","{'0': 7331, '1': 2731, '2': 3521}"
middle_ratio,0.1,1.0,raw,0.7119198355465538,"{'0': 0.8008253428814176, '1': 0.8220958570268074, '2': 0.5128383067314365}","{'0': 7676, '1': 2836, '2': 3071}"
middle_ratio,0.30000000000000004,0.9,raw,0.7116214379581915,"{'0': 0.804334810202371, '1': 0.8301731244847486, '2': 0.5003563791874555}","{'0': 7900, '1': 2764, '2': 2919}"
middle_ratio,0.2,1.16,raw,0.7111427313890742,"{'0': 0.790190399901411, '1': 0.8289146644573322, '2': 0.5143231298084793}","{'0': 7427, '1': 2740, '2': 3416}"
middle_ratio,0.2,1.0,raw,0.7106669425336783,"{'0': 0.8005314330575518, '1': 0.827628612420578, '2': 0.5038407821229051}","{'0': 7757, '1': 2791, '2': 3035}"
middle_ratio,0.1,1.08,raw,0.7102102990808449,"{'0': 0.7940240019593436, '1': 0.8245182451824519, '2': 0.5120886501007388}","{'0': 7530, '1': 2790, '2': 3263}"
middle_ratio,0.1,1.16,raw,0.7084231953041534,"{'0': 0.7898818316100443, '1': 0.8252207845553502, '2': 0.5101669697470657}","{'0': 7446, '1': 2781, '2': 3356}"
middle_ratio,0.2,0.9,raw,0.7073366495175043,"{'0': 0.8006974087657067, '1': 0.8244181298489179, '2': 0.4968944099378882}","{'0': 7831, '1': 2810, '2': 2942}"
middle_ratio,0.1,1.25,raw,0.7073141002958198,"{'0': 0.7855992068409964, '1': 0.8249794576828267, '2': 0.5113636363636364}","{'0': 7336, '1': 2780, '2': 3467}"
middle_ratio,0.1,0.9,raw,0.7061941690861833,"{'0': 0.8006769007615133, '1': 0.8138319260152794, '2': 0.504073680481757}","{'0': 7744, '1': 2886, '2': 2953}"
middle_ratio,0.0,0.9,raw,0.7052351443623213,"{'0': 0.8027219077441888, '1': 0.8091145312812312, '2': 0.503868994061544}","{'0': 7804, '1': 2915, '2': 2864}"
middle_ratio,0.0,1.16,raw,0.702156980585411,"{'0': 0.78159349189592, '1': 0.820983874260053, '2': 0.5038935756002596}","{'0': 7301, '1': 2811, '2': 3471}"
middle_ratio,0.0,1.08,raw,0.7017814632507764,"{'0': 0.7878377546623992, '1': 0.8146647761798663, '2': 0.5028418589100635}","{'0': 7445, '1': 2849, '2': 3289}"
middle_ratio,0.0,1.25,raw,0.7009332989146401,"{'0': 0.7751268081908698, '1': 0.8243492518958803, '2': 0.50332383665717}","{'0': 7167, '1': 2791, '2': 3625}"
